sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
14874,0.529966223,1.376819529,1.02440495,2.483771978,2.616743575,0.436180853,0.628734289,0.848018751,magnolia_tripetala
14875,0.159513497,1.529985535,1.02815605,2.957119932,1126.783553,9.455959031,0.00119041,0.987195748,magnolia_tripetala
14876,0.524404424,1.528601416,1.000031602,2.830069184,1.449309478,0.761680628,0.921246723,0.851469318,magnolia_tripetala
14877,0.176535837,2.070846543,1.000003428,4.109154727,46.80708453,3.399029318,0.015642098,0.984294213,magnolia_tripetala
14878,0.495260557,1.523589254,1.000027443,2.847120884,1.509621565,0.679603991,0.891616217,0.868744486,magnolia_tripetala
14879,0.366899693,1.324421476,1.000013877,2.556442996,2.744598382,0.52297953,0.651375083,0.930260509,magnolia_tripetala
14880,0.32512366,2.538134744,1.01482986,4.866211229,79.96731019,4.253220118,0.006090446,0.945671511,magnolia_tripetala
14881,0.388333301,1.16942654,1.000004765,2.247064597,7.457675719,0.435455312,0.307365543,0.921518989,magnolia_tripetala
14882,0.638876565,3.186323012,1.069613262,5.270681476,35.60192289,9.039482031,0.008539453,0.769309258,magnolia_tripetala
14883,0.111288902,2.017345854,1.001150807,4.017536738,342.719335,3.969905197,0.002251262,0.993788096,magnolia_tripetala
14884,0.387298335,1.429863131,1.000014907,2.748090836,2.169304578,0.481961531,0.706811251,0.921954446,magnolia_tripetala
14885,0.514495755,1.630221824,1.00003423,3.028021858,1.267598238,0.767689311,0.926596843,0.857492926,magnolia_tripetala
14886,0.357094915,2.454268227,1.001744501,4.738455655,17.39701842,7.2426406,0.029929936,0.934068103,magnolia_tripetala
14887,0.707106781,2.745584371,1.000020027,4.686911833,10.87856586,7.210777998,0.037163108,0.707106781,magnolia_tripetala
14888,0.631552181,2.765142521,1.000341856,4.907372191,561.4685019,6.849272223,0.000719711,0.775333376,magnolia_tripetala
14889,0.191545289,1.18487443,1.0091336,2.326559596,12.05679302,0.416415291,0.185487763,0.981483776,magnolia_tripetala
14890,0.295447852,1.270788812,1.009912861,2.460457994,4.347382166,0.442491108,0.447021739,0.955358868,magnolia_tripetala
14891,0.45704364,1.571076112,1.017635854,2.917016678,2.616012562,0.582051129,0.484625132,0.889444271,magnolia_tripetala
14892,0.285714286,1.469348956,1.04004424,2.766659117,1.619221639,0.694556384,0.89779385,0.958314847,magnolia_tripetala
14893,0.215860331,2.570863406,1.055509411,4.813900026,104.1214068,5.35518274,0.004562153,0.976424251,magnolia_tripetala
14894,0.620583493,3.18393076,1.01397862,5.602267454,535.3666826,8.513038676,0.000570094,0.784140376,magnolia_tripetala
14895,0.712101591,2.853998864,1.01308264,4.794993053,471.0706423,7.533236026,0.000793272,0.702076438,magnolia_tripetala
14896,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,magnolia_tripetala
14897,0.237915476,2.215775594,1.069772798,4.083041848,8.579691784,5.299831549,0.074527106,0.971285862,magnolia_tripetala
14898,0.304775415,2.837645905,1.039373007,5.330414233,762.4547066,8.13288793,0.000511142,0.952424247,magnolia_tripetala
14899,0.096773011,2.53696006,1.012699597,4.99853348,1087.57807,9.946764379,0.00044858,0.995306478,magnolia_tripetala
14900,0.545249757,1.361489573,1.000014757,2.502753466,2.697054334,0.592028344,0.623213418,0.838273644,magnolia_tripetala
14901,0.208991958,2.620383008,1.001211369,5.176630231,1099.657135,9.823772996,0.000415804,0.977917359,magnolia_tripetala
14902,0.242535625,1.970895801,1.000021717,3.882861256,27.48737084,11.93299647,0.029401491,0.9701425,magnolia_tripetala
14903,0.325875268,1.497607851,1.021938894,2.850919423,2.225659234,0.645220051,0.628539667,0.945412772,magnolia_tripetala
14904,0.050854763,2.160042933,1.013171787,4.261163759,38.94114383,3.494928853,0.017282079,0.998706059,magnolia_tripetala
14905,0.774596669,2.365068226,1.038181886,3.718875049,9.486832981,6.104569435,0.05617309,0.632455532,magnolia_tripetala
14906,0.186595592,1.215794583,1.011551131,2.382712906,3.425743684,0.014015513,0.620040825,0.98243681,magnolia_tripetala
14907,0.197659617,1.976748814,1.003706776,3.900041211,172.6510367,4.344298058,0.004653871,0.980270716,magnolia_tripetala
14908,0.494871659,1.450042523,1.000028542,2.710002934,1.774139071,0.790440083,0.837607366,0.868966076,magnolia_tripetala
14909,0.373772501,2.545234591,1.093202541,4.487724323,18.02039661,5.779406198,0.026859329,0.927520414,magnolia_tripetala
14910,0.604999064,1.34353747,1.000491877,2.412110717,2.812088472,0.024493912,0.610626296,0.796226182,magnolia_tripetala
14911,0.174424213,2.191030036,1.003411109,4.333690209,358.7399724,5.192610115,0.001823171,0.984670602,magnolia_tripetala
14912,0.661437828,1.497897293,1.000025034,2.621254642,1.714285714,0.748948646,0.799700795,0.75,magnolia_tripetala
14913,0.569494797,1.615075176,1.054127042,2.791559914,1.351725007,0.795533095,0.882044747,0.821994937,magnolia_tripetala
14914,0.85955584,1.600940395,1.000000654,2.419086332,1.803495778,0.025080276,0.608173736,0.511041836,magnolia_tripetala
14915,0.943527372,3.232626914,1.000011108,4.303530881,108.6646217,77.94112492,0.002067551,0.331294578,magnolia_tripetala
14916,0.892561026,1.729401065,1.000000667,2.509232365,1.616407341,0.02682294,0.556496398,0.450926619,magnolia_tripetala
14917,0.869990283,3.43166145,1.000000673,5.123703425,287.7330768,9.225483306,0.000819858,0.493068867,magnolia_tripetala
14918,0.883788089,1.638849668,1.000000556,2.405645431,1.551766793,0.020553864,0.654396267,0.467887395,magnolia_tripetala
14919,0.109286817,2.300747117,1.001283497,4.581832583,433.97306,4.41694278,0.001366864,0.994010257,magnolia_tripetala
14920,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,magnolia_tripetala
14921,0.333333333,2.159338236,1.028081692,4.080591924,10.60660172,7.035533845,0.063435963,0.942809042,magnolia_tripetala
14922,0.60764362,2.446169475,1.057960018,4.148494466,18.772232,9.098478166,0.027586045,0.794209815,magnolia_tripetala
14923,0.932619014,1.77229915,1.000037255,2.411765678,1.645492889,0.072737418,0.473514035,0.360862543,magnolia_tripetala
14924,0.715678085,1.56971579,1.000022166,2.665993758,1.547872547,0.652490145,0.797333482,0.698430296,magnolia_tripetala
14925,0.124034735,1.466565234,1.028694603,2.840304073,1.675274337,0.611853216,0.871433831,0.992277877,magnolia_tripetala
14926,0.231643123,2.752231747,1.090997004,4.976736937,18.1294701,7.067283099,0.022860829,0.972800834,magnolia_tripetala
14927,0.284747399,1.431204911,1.012896475,2.76747102,3.838560141,0.369068541,0.399175248,0.958602587,magnolia_tripetala
14928,0.934310139,3.672914601,1.002346081,4.970504824,50.6460028,9.697706512,0.003561396,0.356461168,magnolia_tripetala
14929,0.895715856,3.237919226,1.002777668,4.664628518,367.1551325,9.22081206,0.000695172,0.444626928,magnolia_tripetala
14930,0.447213595,1.519782686,1.006181401,2.861429999,1.548047061,0.742834935,0.875450614,0.894427191,magnolia_tripetala
14931,0.139697046,2.194657946,1.000473379,4.365729071,482.3327008,4.526753194,0.001351571,0.990194292,magnolia_tripetala
14932,0.48507125,1.508263893,1.00003423,2.827105636,1.486606875,0.824264061,0.924329714,0.874474632,magnolia_tripetala
14933,0.529150262,1.496155399,1.000028255,2.765607211,1.663780662,0.766915635,0.837441109,0.848528137,magnolia_tripetala
14934,0.696526033,1.480585185,1.000019892,2.542901144,1.628554691,0.574299968,0.855760122,0.717531522,magnolia_tripetala
14935,0.751950097,3.66936815,1.003095691,6.069499844,457.0943142,8.071597128,0.000488679,0.659220033,magnolia_tripetala
14936,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,magnolia_tripetala
14937,0.273861279,1.556638472,1.000031602,3.053668912,1.424843264,0.71532253,0.909121791,0.961769203,magnolia_tripetala
14938,0.728102127,3.350541501,1.027001484,5.498758086,497.42764,8.626341426,0.00054272,0.685468667,magnolia_tripetala
14939,0.796077827,3.480007706,1.012164263,5.518954383,363.3870728,7.327105198,0.000670347,0.60519426,magnolia_tripetala
14940,0.509620241,2.586428263,1.004919643,4.788233314,762.7830201,7.231647616,0.000611893,0.860399448,magnolia_tripetala
14941,0.024939933,1.217386488,1.001169695,2.431550137,780.3151796,5.789672026,0.002715205,0.999688952,magnolia_tripetala
14942,0.060148698,1.456973661,1.003438908,2.901331951,1830.398078,9.178177763,0.000808128,0.998189428,magnolia_tripetala
14943,0.4834884,2.803313695,1.006701728,5.222198736,891.4542879,8.866887058,0.000446236,0.875350768,magnolia_tripetala
14944,0.881917104,1.867295385,1.054159244,2.606386926,8.485281374,16.48528123,0.092432971,0.471404521,magnolia_tripetala
14945,0.510553272,2.744457526,1.005611469,5.075786075,771.303741,8.599878917,0.000537425,0.859846123,magnolia_tripetala
14946,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,magnolia_tripetala
14947,0.205137632,3.267876109,1.142558324,5.659452659,480.666718,67.55172335,0.000611652,0.978733136,magnolia_tripetala
14948,0.447213595,1.503635549,1.000028255,2.848447587,1.542115847,0.694556384,0.89779385,0.894427191,magnolia_tripetala
14949,0.597542212,1.600106939,1.000006963,2.883112541,1.406821695,0.17568718,0.861207262,0.801837456,magnolia_tripetala
14950,0.433012702,1.468292634,1.000022406,2.791731177,1.802775638,0.624264055,0.80573641,0.901387819,magnolia_tripetala
14951,0.612372436,1.232628424,1.000070705,2.206950712,4.216370214,4.16176041,0.483441837,0.790569415,magnolia_tripetala
14952,0.464990555,1.509750437,1.000032877,2.846262535,1.637833935,0.865685415,0.83799117,0.885315641,magnolia_tripetala
14953,0.355314251,1.6082879,1.073441727,2.898741464,1.564794228,0.098369882,0.774908687,0.934746909,magnolia_tripetala
14954,0.834698336,3.0242069,1.036540508,4.524338523,33.59315406,25.89949471,0.009362182,0.550707444,magnolia_tripetala
14955,0.709625673,3.072839858,1.015278677,5.159074109,257.5286877,8.524432657,0.001252505,0.704578884,magnolia_tripetala
14956,0.855651899,1.533708317,1.00521355,2.315410256,1.994437046,0.034783611,0.601659152,0.517551764,magnolia_tripetala
14957,0.079520785,2.037037139,1.00221648,4.058627537,148.8517103,4.025051871,0.005083664,0.996833208,magnolia_tripetala
14958,0.502031244,2.580107697,1.020104619,4.716685344,330.9894992,7.350155678,0.001417597,0.864849484,magnolia_tripetala
14959,0.273861279,1.509425482,1.000031602,2.961050848,1.637053963,0.796932839,0.841546912,0.961769203,magnolia_tripetala
14960,0.524404424,1.528601416,1.000031602,2.830069184,1.449309478,0.761680628,0.921246723,0.851469318,magnolia_tripetala
14961,0.08574121,2.171088523,1.011918938,4.283131506,146.8184452,3.921591241,0.004537248,0.996317442,magnolia_tripetala
14962,0.148510773,1.234564266,1.026317569,2.392474088,3.273415382,0.022666155,0.629343315,0.98891079,magnolia_tripetala
14963,0.892103592,1.631520624,1.003189477,2.361161222,1.576618449,0.021886901,0.641537082,0.451830921,magnolia_tripetala
14964,0.798403063,3.861136301,1.006875204,6.143776971,246.7357048,9.145000022,0.000800979,0.602123367,magnolia_virginiana
14965,0.442126971,3.533722106,1.032108203,6.494767573,213.0936579,5.753399487,0.001176551,0.896952474,magnolia_virginiana
14966,0.502908238,3.468370275,1.017752512,6.353431408,251.1013414,7.055663724,0.001034008,0.864339808,magnolia_virginiana
14967,0.909502585,3.637692862,1.000079635,5.149465397,231.4568621,9.988764968,0.000850559,0.415698266,magnolia_virginiana
14968,0.856951115,1.705238076,1.001104747,2.581262211,1.875805944,0.088959934,0.51679811,0.515397697,magnolia_virginiana
14969,0.767185928,3.693240268,1.006136056,6.025205104,205.5453174,7.400997273,0.001066524,0.641424782,magnolia_virginiana
14970,0.81240384,1.561998412,1.005007553,2.460471232,1.597521067,0.677477308,0.749734109,0.583095189,magnolia_virginiana
14971,0.381590836,3.961779505,1.061847977,7.179725014,211.0561376,6.434892423,0.000946409,0.924331344,magnolia_virginiana
14972,0.685118789,2.092211545,1.087996142,3.323765502,8.923284149,6.328427076,0.078403976,0.728431359,magnolia_virginiana
14973,0.385659029,3.290267535,1.023956478,6.178001355,213.2948049,5.581166097,0.001357636,0.922641378,magnolia_virginiana
14974,0.318154067,3.827651252,1.048954484,7.108424739,174.8715108,5.779725993,0.00122472,0.948039023,magnolia_virginiana
14975,0.708654945,4.046876162,1.005989783,6.861074418,277.7089266,7.972675848,0.000669822,0.705555221,magnolia_virginiana
14976,0.666666667,1.614209565,1.000021072,2.817310971,1.355192714,0.539958017,0.870290921,0.745355992,magnolia_virginiana
14977,0.35075428,3.40488825,1.042815395,6.32274473,276.1845226,5.886613562,0.000979618,0.93646753,magnolia_virginiana
14978,0.277649577,3.23067244,1.017740348,6.22390836,277.2589134,5.363769125,0.001084635,0.96068242,magnolia_virginiana
14979,0.720057654,3.127573907,1.003732853,5.278139463,241.3646078,7.303942564,0.001286542,0.693914242,magnolia_virginiana
14980,0.494413232,1.380771445,1.000014907,2.580936775,2.483505678,0.549641534,0.659918046,0.869226987,magnolia_virginiana
14981,0.913914,4.4736131,1.000527468,6.286172122,207.3194835,12.73904672,0.000621651,0.405907872,magnolia_virginiana
14982,0.6,1.988832752,1.077072906,3.323729463,8,7.159797907,0.098004971,0.8,magnolia_virginiana
14983,0.765092056,5.292784972,1.00795525,8.632248224,175.9672811,9.422950437,0.0006071,0.643920916,magnolia_virginiana
14984,0.068883212,3.033324572,1.02815166,5.893531484,335.9623367,6.575237827,0.001015782,0.997624731,magnolia_virginiana
14985,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,magnolia_virginiana
14986,0.773348769,3.752767256,1.004853721,6.102330709,267.2779622,9.74280175,0.000792329,0.633980821,magnolia_virginiana
14987,0.63801086,1.722687114,1.079905869,2.823582517,1.346649937,0.108020747,0.772446326,0.770027364,malus_angustifolia
14988,0.94190363,3.901638636,1.014048999,5.139922897,141.8901889,23.66032086,0.001094446,0.335883242,malus_angustifolia
14989,0.76990819,1.799754701,1.031407178,2.85849917,1.14947114,0.098614628,0.802197081,0.638154667,malus_angustifolia
14990,0.646237652,1.726289978,1.059339948,2.87318948,1.337159223,0.102616779,0.773765477,0.763136225,malus_angustifolia
14991,0.554700196,2.463347239,1.109425249,4.067850481,21.63330765,14.5539104,0.023718665,0.832050294,malus_angustifolia
14992,0.511812189,2.722711494,1.014101822,4.991397958,177.9299543,8.645257352,0.002366876,0.859097365,malus_angustifolia
14993,0.563601862,1.280424263,1.000015334,2.338078487,2.987828031,0.648623005,0.635195022,0.826046573,malus_angustifolia
14994,0.861281756,3.204875627,1.000002717,4.833348504,73.43782114,9.426076459,0.00372001,0.508127677,malus_angustifolia
14995,0.940248659,4.232104289,1.001933865,5.662137574,164.0690555,26.55034749,0.000809891,0.34048856,malus_angustifolia
14996,0.316227766,1.519561668,1.000031602,2.961050867,1.548870691,0.764404973,0.877357408,0.948683298,malus_angustifolia
14997,0.435312086,1.274978388,1.000003044,2.422808068,743.9910752,31.14802289,0.002589159,0.900279617,malus_angustifolia
14998,0.923206132,3.868804235,1.035240921,5.173293932,130.8227691,25.94945004,0.001286368,0.384305136,malus_angustifolia
14999,0.897328186,4.260783126,1.01562007,6.046886363,173.7742205,26.28077105,0.000845814,0.441363939,malus_angustifolia
15000,0.64807407,1.55052566,1.010177284,2.703852944,1.655602849,0.839726448,0.774437081,0.761577311,malus_angustifolia
15001,0.885710313,3.435333347,1.000001815,5.030137688,248.9142844,24.55521874,0.000925805,0.464238345,malus_angustifolia
15002,0.490691123,4.399701512,1.037267224,7.937500602,112.4301404,7.918382405,0.00143596,0.871333588,malus_angustifolia
15003,0.494969703,4.308149053,1.002752645,8.029441651,132.8895512,8.491526609,0.001266821,0.868910233,malus_angustifolia
15004,0.505568986,1.621358305,1.059405212,2.850886341,1.541240058,0.107904389,0.770794339,0.862786184,malus_angustifolia
15005,0.916385001,1.896671359,1.002427587,2.649473382,1.44135025,0.093787422,0.494513835,0.400298052,malus_angustifolia
15006,0.7843991,1.829571137,1.061980307,2.791364772,1.163271934,0.101554612,0.762102802,0.62025644,malus_angustifolia
15007,0.93804961,4.07064204,1.01756719,5.386497867,194.6368531,28.01629236,0.000744269,0.346500981,malus_angustifolia
15008,0.692430331,1.644493673,1.000003302,2.830961421,1.455253565,0.095782947,0.776975545,0.721484744,malus_angustifolia
15009,0.775738301,3.630226418,1.070572172,5.530778936,162.0663317,28.61006149,0.001394952,0.631054743,malus_angustifolia
15010,0.373943468,2.360192897,1.005840484,4.522742331,5878.744071,80.98650046,9.57E-05,0.927451499,malus_baccata
15011,0.599427292,1.404988077,1.000007306,2.529563094,4.328035092,0.497128422,0.363014871,0.800429211,malus_baccata
15012,0.620173673,2.037540076,1.109425249,3.277298779,12.74754878,7.328427047,0.058466637,0.784464541,malus_baccata
15013,0.742781353,1.545983047,1.000037088,2.580975636,12.94432523,9.266329765,0.097517571,0.669534063,malus_baccata
15014,0.753561017,3.128723456,1.006692834,5.151002521,263.6013414,10.88514651,0.001164876,0.657377968,malus_baccata
15015,0.356639292,3.475810113,1.048128467,6.414345834,390.7623546,50.20683955,0.000664359,0.934242161,malus_baccata
15016,0.707106781,2.376362674,1.140238671,3.557768158,7.071067812,12.82842708,0.076320783,0.707106781,malus_baccata
15017,0.887826162,2.889537943,1.000010856,4.2191968,52.15361924,25.93299651,0.006225339,0.460178993,malus_baccata
15018,0.870729542,2.934202384,1.030792597,4.24637529,75.23961722,54.14213538,0.004284685,0.491762204,malus_baccata
15019,0.820489253,1.44955513,1.000005094,2.278199039,4.106304151,0.418369473,0.336891504,0.57166195,malus_baccata
15020,0.928190962,3.229713367,1.02282902,4.332594406,13.82101328,10.20797764,0.017219169,0.372104204,malus_baccata
15021,0.571342658,1.575209181,1.029569602,2.785631644,1.505444948,0.03867834,0.832446912,0.820711623,malus_baccata
15022,0.803752262,3.034901241,1.002234155,4.82976813,12.22380823,6.615413796,0.026090531,0.594964117,malus_baccata
15023,0.565685425,2.272024766,1.07706123,3.848977448,13.74368542,9.771236102,0.043849977,0.824621125,malus_baccata
15024,0.214230942,1.619480409,1.177306675,2.719224711,1.461259833,0.035232894,0.819201791,0.976783038,malus_baccata
15025,0.531378792,4.02150784,1.155004994,6.431370637,380.4197915,57.47939372,0.000506879,0.847134334,malus_baccata
15026,0.903023721,3.119124238,1.003739084,4.44246023,5849.521592,164.5421354,4.64E-05,0.429590687,malus_baccata
15027,0.907198352,3.361714022,1.032666061,4.624919825,95.07891459,71.79898953,0.002436425,0.420703162,malus_baccata
15028,0.099556539,2.259005815,1.013191084,4.448113243,351.3706421,29.942388,0.001751164,0.995031907,malus_baccata
15029,0.480384461,1.870149829,1.064375859,3.298064031,6.515288143,5.114141362,0.137206959,0.877058019,malus_baccata
15030,0.285225467,3.410543004,1.212213011,5.510098904,255.5745933,10.5197603,0.00105577,0.958460449,malus_baccata
15031,0.812484288,2.73519927,1.000016205,4.329704022,35.67856499,21.42253957,0.010947318,0.582983088,malus_baccata
15032,0.629803897,3.576433587,1.033991254,6.145548412,182.0751751,7.801819217,0.001326989,0.776754177,malus_baccata
15033,0.999081304,2.014101185,1.000006011,2.100402778,46.66904756,69.31370831,0.002614276,0.042854956,malus_baccata
15034,0.955285484,1.736717041,1.003458313,2.242483083,2.600332085,0.053159109,0.282054581,0.295685041,malus_baccata
15035,0.948683298,1.98031974,1.000063268,2.606386926,6.32455532,16.48528123,0.092432971,0.316227766,malus_baccata
15036,0.935414347,1.837708703,1.007807255,2.468167235,45.254834,39.79898953,0.015858991,0.353553391,malus_baccata
15037,0.920989787,1.619106835,1.000905682,2.247853515,3.44413055,0.05494163,0.280667325,0.389586719,malus_baccata
15038,0.89258693,1.555225963,1.003010887,2.249665509,3.985209957,0.052203713,0.279092214,0.45087534,malus_baccata
15039,0.135271067,2.150301837,1.002288953,4.27106319,42.05645945,3.88639367,0.016146888,0.990808629,malus_baccata
15040,0.944400282,3.427569783,1.01380473,4.492529628,109.4897255,83.11269784,0.001818255,0.328797975,malus_baccata
15041,0.701859397,1.605607941,1.000000886,2.749304946,1.412928769,0.024940099,0.837712848,0.712315511,malus_baccata
15042,0.285908969,1.539963968,1.087818497,2.772194896,1.586585274,0.025145446,0.834156857,0.958256783,malus_baccata
15043,0.509901951,1.531275282,1.010184499,2.819809737,1.536129512,0.719361974,0.866835431,0.860232527,malus_baccata
15044,0.658334037,1.623948818,1.038022454,2.742076686,1.425368048,0.037334196,0.818703783,0.75272591,malus_baccata
15045,0.566367954,1.585123802,1.029376879,2.808988235,1.43136679,0.038715971,0.864963184,0.824152498,malus_baccata
15046,0.982880993,1.872560503,1.000006012,2.217550648,1.316874134,0.480086578,0.357339206,0.184241565,malus_baccata
15047,0.944400282,3.427569783,1.01380473,4.492529628,109.4897255,83.11269784,0.001818255,0.328797975,malus_baccata
15048,0.525489846,1.606063554,1.051728827,2.826300985,1.448044083,0.04011527,0.835200791,0.850799871,malus_baccata
15049,0.361897827,2.067616686,1.001486124,3.98915731,7875.211175,89.05822912,9.32E-05,0.932217766,malus_baccata
15050,0.935109998,3.642330811,1.000005016,4.932993582,77.80679893,27.62813837,0.002350652,0.354357575,malus_baccata
15051,0.550408086,1.613171163,1.058149988,2.797335888,1.402585778,0.036412425,0.853313801,0.834895765,malus_baccata
15052,0.989098745,1.949606534,1.000007153,2.236677452,115.4469575,62.62741661,0.00320229,0.147253772,malus_baccata
15053,0.255495162,1.40375513,1.044171116,2.644126095,3.207849957,0.341397512,0.496602843,0.966810334,malus_baccata
15054,0.929601294,1.845361669,1.000254685,2.524857542,5.539690826,0.426507689,0.131016289,0.36856673,malus_baccata
15055,0.594566775,1.576404603,1.033114559,2.752750666,1.517241182,0.027921236,0.822972502,0.804046236,malus_baccata
15056,0.614058462,1.599283288,1.027444517,2.785098791,1.484218135,0.027336699,0.815669701,0.789260543,malus_baccata
15057,0.330839057,1.62556131,1.16706661,2.707285663,1.43718563,0.0285006,0.826124268,0.943687193,malus_baccata
15058,0.449225363,3.792270061,1.001144582,7.172145091,57.94158421,6.253606187,0.003756319,0.893418476,malus_baccata
15059,0.671734346,1.582497562,1.00615051,2.737959443,1.51954956,0.02806337,0.806847024,0.740792122,malus_baccata
15060,0.609487698,1.56416726,1.027953274,2.727976199,1.553454288,0.028207736,0.815125444,0.792795526,malus_baccata
15061,0.409709979,1.649335702,1.132411376,2.785106117,1.415647406,0.027636358,0.813654833,0.912215837,malus_baccata
15062,0.263714133,1.658087839,1.084882586,3.002611406,1.564243758,0.030120811,0.729909684,0.964600879,malus_baccata
15063,0.895158681,1.559037594,1.001002686,2.251717118,3.850274373,0.05774717,0.286212663,0.445747615,malus_baccata
15064,0.274171355,3.909529097,1.213727921,6.318754189,200.4303183,31.961592,0.001024593,0.961680856,malus_baccata
15065,0.273861279,1.509425472,1.038556496,2.851211674,1.570235434,0.764404963,0.87735743,0.961769203,malus_baccata
15066,0.635054265,1.56773937,1.034434043,2.686268056,1.570765913,0.028162297,0.799933894,0.772467528,malus_baccata
15067,0.701047485,1.425428891,1.000011703,2.441894459,2.429564835,0.486034761,0.618239184,0.713114593,malus_baccata
15068,0.549442256,2.722825965,1.125486122,4.440599715,9.840706589,8.085505777,0.042693597,0.835531692,malus_baccata
15069,0.284747399,1.502427717,1.039783348,2.830069184,1.509289179,0.761680628,0.921246723,0.958602587,malus_baccata
15070,0.830940091,3.181604327,1.00072915,4.948119837,163.6334349,5.96027191,0.001741652,0.556361901,malus_baccata
15071,0.211999576,1.798927959,1.043991874,3.407081931,24.85057384,6.779406207,0.039039863,0.977269758,malus_baccata
15072,0.790812507,1.602551507,1.003852172,2.5734932,1.452694086,0.026966499,0.792908021,0.612058476,malus_baccata
15073,0.53751127,1.527261642,1.076682325,2.61463849,1.684522498,0.027616935,0.793366918,0.843256565,malus_baccata
15074,0.99401881,1.976608239,1.000006012,2.192458466,79.35853941,48.25651733,0.003595725,0.109208999,malus_baccata
15075,0.297200397,1.441876024,1.013362484,2.781434191,3.624867004,0.601003176,0.416437308,0.954815126,malus_baccata
15076,0.881230001,3.277147919,1.005359882,4.800485481,1320.302761,76.90595546,0.000193053,0.472687726,malus_baccata
15077,0.845804124,3.272221005,1.026587622,4.887970347,19.8154753,16.34662945,0.013429664,0.533493566,malus_baccata
15078,0.273861279,1.509425482,1.000031602,2.961050848,1.637053963,0.796932839,0.841546912,0.961769203,malus_baccata
15079,0.163423533,1.125766321,1.008215467,2.218174505,25.13465822,0.399222905,0.098568982,0.986556004,malus_baccata
15080,0.382126259,3.298025074,1.116064354,5.685840083,289.2780625,10.37974855,0.000996392,0.924110124,malus_baccata
15081,0.713842991,3.31488413,1.000607758,5.63289321,195.1758554,7.314178836,0.001418602,0.700305779,malus_baccata
15082,0.447213595,2.181891477,1.121378678,3.686029191,8.94427191,9.242640615,0.07351357,0.894427191,malus_baccata
15083,0.152126622,1.203533239,1.017515142,2.351865316,4.978186449,0.420665894,0.435439107,0.988361012,malus_baccata
15084,0.656172624,1.599722691,1.013799306,2.768684812,1.419068924,0.028652944,0.847731188,0.754610818,malus_baccata
15085,0.708011769,1.621933199,1.000015371,2.767300916,1.354391173,0.028313304,0.855160245,0.706200634,malus_baccata
15086,0.322180881,1.599319167,1.127282521,2.761827302,1.484710084,0.027501838,0.826212463,0.946678129,malus_baccata
15087,0.315192648,3.31566875,1.110678533,5.818362454,283.4881346,10.89989958,0.001006828,0.94902771,malus_baccata
15088,0.667947488,2.469583652,1.059778045,4.064500663,10.749677,7.717315965,0.046864562,0.744208408,malus_baccata
15089,0.685994341,1.323397566,1.000562311,2.28502584,4.716358234,0.493722422,0.370688521,0.727606875,malus_baccata
15090,0.999362854,1.978582516,1.000007127,2.049186549,56.0357029,114.8284271,0.001905113,0.035691531,malus_baccata
15091,0.996908802,1.939653854,1.000011126,2.092024177,25.45584412,37.65685415,0.008857304,0.07856742,malus_baccata
15092,0.608893978,1.555050436,1.045235237,2.667913025,1.579406807,0.027143293,0.811213518,0.793251614,malus_baccata
15093,0.544862368,1.46560034,1.007807255,2.673669566,1.70367084,0.68432853,0.851431657,0.838525492,malus_baccata
15094,0.217553475,1.609366114,1.192221566,2.667444903,1.487141888,0.027410403,0.815086549,0.976048403,malus_baccata
15095,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,malus_baccata
15096,0.883475865,3.447309172,1.000560402,5.059457788,199.3946965,8.010057648,0.001151515,0.468476676,malus_baccata
15097,0.527916985,2.569449063,1.011620257,4.697090416,381.5765497,26.918058,0.001238153,0.849295977,malus_baccata
15098,0.756925796,1.610830944,1.000001036,2.663507548,1.422164774,0.029520481,0.813536615,0.653500834,malus_baccata
15099,0.768575282,1.618360101,1.000013957,2.653684084,1.400863702,0.029645299,0.814516417,0.639759357,malus_baccata
15100,0.724899615,1.595385543,1.00183544,2.689437782,1.491646294,0.04318817,0.798979272,0.688854519,malus_baccata
15101,0.462085632,2.69308429,1.0158933,5.001909684,131.1582749,20.04926695,0.003289039,0.886835311,malus_baccata
15102,0.298831289,2.078672258,1.00420338,4.045357403,6338.919133,73.12492499,0.000114579,0.954305957,malus_baccata
15103,0.541987085,2.243238795,1.00000708,4.128397872,224.1031509,38.923184,0.00276345,0.840386816,malus_baccata
15104,0.596284794,2.141627807,1.05748533,3.650990342,10.32136678,7.399855648,0.065535271,0.802772972,malus_baccata
15105,0.750133201,2.712264934,1.00211685,4.496331768,5455.367796,102.3137083,7.50E-05,0.661286761,malus_baccata
15106,0.610715132,2.5614196,1.009425591,4.546824185,292.9846412,88.28427076,0.001611473,0.791850382,malus_baccata
15107,0.268328157,1.941964304,1.078911756,3.533849761,17.20227797,6.089630944,0.048384878,0.963327566,malus_baccata
